dataset_identifier;federated_dataset;title;description;themes;keywords;license;language;timezone;modified;data_processed;metadata_processed;publisher;reference;attributions;created;issued;creator;contributor;contact_name;contact_email;accrual_periodicity;spatial;temporal;granularity;data_quality;publisher_type;conforms_to;temporal_coverage_start_date;temporal_coverage_end_date;rights;rml_mapping;publizierende_organisation;geodaten_modellbeschreibung;tags;number_of_records;size_of_records_in_the_dataset_in_bytes;reuse_count;api_call_count;download_count;attachments_download_count;file_fields_download_count;popularity_score;visibility_domain_or_restricted;published;publishing_properties;update_frequency;domain0;access_rights;relation;url_dataset
100074;False;Veranstaltungen mit potenziellem Einfluss auf Veloverkehr;<p>Dieser Datensatz zeigt ausgewählte Veranstaltungen und Veranstaltungsreihen. Der Datensatz ist ursprünglich aufgebaut worden, um das Verkehrsaufkommen bei kantonalen Fahrrad-Zählstellen – welches unter anderem auch durch Veranstaltungen beeinflusst wird – besser interpretieren zu können. Aus diesem Grund sind nicht alle Veranstaltungen auf dem Kantonsgebiet im Datensatz enthalten, sondern nur diejenigen, von denen man sich einen potentiellen Einfluss auf die Anzahl an Zählstellen gezählten Velos erwartet. Der Datensatz wird durch das Statistische Amt Basel-Stadt nach bestem Wissen und Gewissen gepflegt und aktualisiert. Es besteht kein Anspruch auf Richtigkeit oder Vollständigkeit der gemachten Angaben. </p><p>Bei Veranstaltungen, welche nicht einer eindeutigen Örtlichkeit zugeordnet werden konnten (z.B. Basler Fasnacht), wurde wo möglich eine Adresse erfasst, an der besonders viel Personenaufkommen erwartet wird. Wo dies nicht möglich war, wurde keine Örtlichkeit erfasst.</p>;Raum und Umwelt,Öffentliche Ordnung und Sicherheit;Adresse,Event,Ausgang,Velo,Ansammlung,Konzert,Publikum;CC BY 3.0 CH;de;;2025-06-27T18:31:18+02:00;2025-06-27T18:31:18+02:00;2025-06-29T01:01:18+02:00;Statistisches Amt;https://statistik.bs.ch/;;2020-03-18;2020-03-31;Statistisches Amt;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/CONT;;;;;;;;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Präsidialdepartement;;Airflow--stata_daily_upload,opendata.swiss;13843;5343695;0;50061;38562;0;0;17.8;domain;True;;;;;;https://data.bs.ch/explore/dataset/100074
100008;False;Bade-, Trinkwasser- und Zierbrunnen in Basel;"<p>In der Stadt Basel betreibt IWB über 200 öffentliche Brunnen. Sie sind Kulturgut und «Visitenkarte» der Stadt: <a href=""https://www.iwb.ch/klimadreh/ratgeber/sauberes-trinkwasser/die-geschichte-der-basler-brunnen"" target=""_blank"">https://www.iwb.ch/klimadreh/ratgeber/sauberes-trinkwasser/die-geschichte-der-basler-brunnen</a><a href=""https://www.iwb.ch/klimadreh/ratgeber/sauberes-trinkwasser/die-geschichte-der-basler-brunnen"" target=""_blank""></a> <a href=""https://www.iwb.ch/klimadreh/ratgeber/sauberes-trinkwasser/die-geschichte-der-basler-brunnen"" target=""_blank""></a><br>Wenn Sie Fragen oder Anliegen rund um die Basler Brunnen haben, empfehlen wir Ihnen, sich direkt an die Industriellen Werke Basel (IWB) zu wenden, die für diese Angelegenheiten zuständig sind. Für weitere Informationen und Kontaktdetails besuchen Sie bitte die offizielle Webseite der IWB: <a href=""https://www.iwb.ch/servicecenter/kontakt"" target=""_blank"">https://www.iwb.ch/servicecenter/kontakt</a> <br></p><p>In einigen Brunnen ist auch Baden möglich und vom Eigentümer, dem Kanton Basel-Stadt, toleriert, jedoch auf eigene Verantwortung und Gefahr. Wir bitten darum, die Brunnen sauber zu hinterlassen und auf Anwohner Rücksicht zu nehmen. </p>";Kultur, Medien, Informationsgesellschaft, Sport,Tourismus;Brunnen,Wasser,Trinkwasser,Baden;Freie Nutzung. Quellenangabe ist Pflicht. Kommerzielle Nutzung nur mit Bewilligung des Datenlieferanten zulässig.;de;Europe/Zurich;2025-06-29T00:04:56+02:00;2025-06-29T00:04:56+02:00;2025-06-29T00:04:56+02:00;Industrielle Werke Basel;https://www.iwb.ch/klimadreh/ratgeber/sauberes-trinkwasser;IWB Industrielle Werke Basel;2018-05-23;2019-11-06;Industrielle Werke Basel;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/IRREG;;;;;;;;;NonCommercialAllowed-CommercialWithPermission-ReferenceRequired;;Öffentlich-rechtliche Organisation;;opendata.swiss;305;208979;0;128897;12041;0;1713;17.5;domain;True;scheduled;;;;;https://data.bs.ch/explore/dataset/100008
100092;False;Geborene nach Geschlecht, Staatsangehörigkeit, Wohnviertel und Geburtsdatum;"Dieser Datensatz zeigt die Geborenen im Kanton Basel-Stadt nach Geschlecht, Staatsangehörigkeit, Wohnviertel und Geburtsdatum. Die Daten werden täglich aktualisiert, wobei nur Geburten berücksichtigt werden, die mindestens 15 Tage zurückliegen. Aufgrund von Nachmeldungen kann es jederzeit zu Änderungen bei bereits veröffentlichten Werten kommen. In den Daten des laufenden Jahres und bis ca. Juli auch in jenen des zurückliegenden Jahres sind ausser den Lebendgeborenen auch die Totgeborenen berücksichtigt, weil die Angabe zur Lebensfähigkeit jeweils erst im Juli des Folgejahres verfügbar ist. In weiter zurückliegenden Jahren sind nur die Lebendgeborenen berücksichtigt. Auch die Angabe zur Anzahl Kinder, die zusammen geboren wurden (Mehrlingsgeburten) ist jeweils erst ca. im Juli des Folgejahrs verfügbar. <br><br>Die hier veröffentlichten Werte können aus methodischen Gründen von denjenigen in der <a href=""https://statistik.bs.ch/unterthema/3"" target=""_blank"">kantonalen öffentlichen Statistik (https://statistik.bs.ch/unterthema/3)</a> abweichen: In Letzterer werden nachträglich gemeldete Geburten während vier Monaten gesammelt, danach gelten die Zahlen als definitiv. Später eintreffende Meldungen werden im letzten noch nicht abgeschlossenen Monat gezählt. In diesem Datensatz werden sie im Monat des Geburtsdatums gezählt.<br><br>Aus Gründen des Persönlichkeitsschutzes können im <a href=""https://data.bs.ch/explore/dataset/100099/"" target=""_blank"">monatlichen Datensatz (https://data.bs.ch/explore/dataset/100099/)</a> mehr Attribute veröffentlicht werden als im vorliegenden Datensatz.";Bevölkerung;Nationalität,Alter,Zeitreihe,Demographie,Geburten,Neugeboren;CC BY 3.0 CH;de;;2025-06-27T03:02:51+02:00;2025-06-27T03:02:51+02:00;2025-06-29T01:01:24+02:00;Statistisches Amt;https://statistik.bs.ch/unterthema/3;;2020-08-12;2020-09-25;Statistisches Amt;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/DAILY;;;;;;;;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Präsidialdepartement;;Airflow--stata_daily_upload,opendata.swiss;38781;4002553;0;49657;5957;0;0;11.3;domain;True;;;;;;https://data.bs.ch/explore/dataset/100092
100320;False;Gesundheitsversorgung (GSV): Spitalkennzahlen;Wichtige Kennzahlen der baselstädtischen Spitäler. Dieser Datensatz fliesst in den Bericht des Bereiches Gesundheitsversorgung (GSV) des Gesundheitsdepartements, vor allem in Form eines Dashboards.;Gesundheit;;CC BY;de;;2025-04-28T09:47:32+02:00;2025-04-28T09:47:32+02:00;2025-06-29T01:01:58+02:00;Statistisches Amt;https://www.bs.ch/gd/bereich-gesundheitsversorgung/;;2023-10-20;2023-12-15;Statistisches Amt;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/ANNUAL;;2019-01-01/2023-12-31;;;;;2019-01-01T00:00:00+01:00;2023-12-31T00:00:00+01:00;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Präsidialdepartement;;opendata.swiss,gsv-dashboard;69;27382;0;232047;5017;0;0;19.3;domain;True;;;;;;https://data.bs.ch/explore/dataset/100320
100139;False;Scheidungen nach Scheidungsdatum, Ehedauer sowie Alter und Staatsangehörigkeit der ehemaligen Ehepartner;Dieser Datensatz zeigt die Scheidungen im Kanton Basel-Stadt nach Scheidungsdatum, Ehedauer sowie nach Alter und Staatsangehörigkeit der Frau bzw. des Mannes. Die Daten werden jährlich aktualisiert. Vor dem Jahr 1984 ist nur das Total der Scheidungen verfügbar. <br><br>Im Jahr 2000 trat ein neues Scheidungsrecht in Kraft. Im Jahr 2010 wurde dieses angepasst. <br><br>Bis zum Jahr 2006 wurde eine Scheidung in Basel-Stadt gezählt, wenn die klagende Partei in Basel-Stadt Wohnsitz hatte. Seit dem Jahr 2007 wird eine Scheidung in Basel-Stadt gezählt, wenn der Mann Wohnsitz in Basel-Stadt hat, oder wenn er im Ausland und die Frau in Basel-Stadt lebt. <br><br>Die hier veröffentlichten Werte können aus methodischen Gründen von denjenigen in der öffentlichen Statistik abweichen: In Letzterer werden nachträglich gemeldete Scheidungen im letzten noch nicht abgeschlossenen Jahr gezählt. In diesem Datensatz werden sie im Jahr des Scheidungsdatums gezählt..<br><br>Quelle: Statistik der natürlichen Bevölkerungsbewegung (BEVNAT) des Bundesamtes für Statistik (BFS).;Bevölkerung;Demographie,Scheidungen;CC BY;de;;2025-06-27T03:15:55+02:00;2025-06-27T03:15:55+02:00;2025-06-29T01:01:35+02:00;Statistisches Amt;https://statistik.bs.ch/thema/1;;2021-06-14;2021-06-22;Statistisches Amt;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/ANNUAL;;;;;;;;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Präsidialdepartement;;opendata.swiss;18374;1350696;0;22909;6015;0;0;9.0;domain;True;;;;;;https://data.bs.ch/explore/dataset/100139
100330;False;Handelsregister: Firmen mit Rechtsform und Standort;"<p>Dieser Datensatz umfasst die Firmen des Kantons Basel-Stadt, die im Handelsregister des Zefix (Zentraler Firmenindex) registriert sind. Das Zefix bildet das öffentlich zugängliche Angebot des Eidgenössischen Amtes für das Handelsregister (EHRA). Es stellt die Daten des Zentralregisters über verschiedene Zugänge wie die Zefix Webapplikation (<a href=""https://www.zefix.admin.ch/"" target=""_blank"">https://www.zefix.admin.ch/</a>), die Zefix REST API (<a href=""https://www.zefix.admin.ch/ZefixPublicREST/swagger-ui/index.html"" target=""_blank"">https://www.zefix.admin.ch/ZefixPublicREST/swagger-ui/index.html</a>), die Zefix Mobile App (<a href=""https://www.zefixapp.ch"" target=""_blank"">https://www.zefixapp.ch</a>/) und als Linked Data in LINDAS (<a href=""https://lindas.admin.ch/"" target=""_blank"">https://lindas.admin.ch/</a>, was hier verwendet wurde) über das Internet zur Verfügung. Über Zefix können die Daten sämtlicher im Handelsregister eingetragener Rechtseinheiten sowie die täglichen Handelsregisterpublikationen im SHAB (Schweizerischen Handelsamtsblatt, <a href=""https://www.shab.ch/"" target=""_blank"">https://www.shab.ch/</a>) abgerufen werden. Der hier angebotene Datensatz beinhaltet tagesaktuelle Kerndaten der aktiven, im Handelsregister eingetragenen Rechtseinheiten, wie Firma/Name, Sitz und Domiziladresse.</p><p>LINDAS (Linked Data Service) fungiert in diesem Kontext als Plattform für die Vernetzung und den Zugriff auf diverse Datenquellen in der Schweiz, einschliesslich der Daten aus dem Zefix. Zur Gewinnung spezifischer Informationen über die im Kanton Basel-Stadt registrierten Unternehmen wird eine SPARQL-Abfrage verwendet. SPARQL, eine Abfragesprache für Daten im RDF-Format, ermöglicht den Zugriff auf detaillierte Datensätze über die Firmen aus dem LINDAS-Netzwerk. Die SPARQL-Abfrage kann unter einem bereitgestellten Link (<a href=""https://s.zazuko.com/2WjT8iZ"" target=""_blank"">https://s.zazuko.com/2WjT8iZ</a>) aufgerufen werden. Die Abfrage wurde mithilfe der vorhandenen SPARQL-Abfrage von opendata.swiss (<a href=""https://opendata.swiss/de/dataset/zefix-zentraler-firmenindex"" target=""_blank"">https://opendata.swiss/de/dataset/zefix-zentraler-firmenindex</a>) zum Zefix erweitert: <a href=""https://github.com/opendatabs/data-processing/blob/master/zefix_handelsregister/etl.py"" target=""_blank"">https://github.com/opendatabs/data-processing/blob/master/zefix_handelsregister/etl.py</a></p><p>Diese Zefix-Daten und die der anderen Kantone werden von Open Data Basel-Stadt täglich aktualisiert und können unter folgendem HTTPS-Link heruntergeladen werden: <br><i>https://data-bs.ch/stata/zefix_handelsregister/all_cantons/companies_[Kantonskürzel].csv<br></i>Im Beispiel von Basel-Landschaft lautet der Link:<br><a href=""https://data-bs.ch/stata/zefix_handelsregister/all_cantons/companies_BL.csv"" target=""_blank"">https://data-bs.ch/stata/zefix_handelsregister/all_cantons/companies_BL.csv </a><br></p><p>Der Datensatz enthält neben den Grundinformationen der Firmen auch erweiterte Spalten wie die Koordinaten der Unternehmen, die mithilfe der Betriebsadresse und von Nominatim (<a href=""https://nominatim.org/"" target=""_blank"">https://nominatim.org/</a>) berechnet wurden. Nominatim ist ein Open-Source-Tool zur Geokodierung, das heisst, es wandelt Standortdaten wie Adressen oder Ortsnamen in geografische Koordinaten (Längen- und Breitengrade) um und umgekehrt.</p>";Industrie, Dienstleistungen,Volkswirtschaft;Handelsregister,Zefix,Unternehmen,Betrieb,Betriebe,Aktiengesellschaft,Einzelunternehmen,Genossenschaft,GMBH,Kollektivgesellschaft,Stiftung,Verein;CC BY 3.0 CH;de;Europe/Zurich;2025-06-29T02:08:07+02:00;2025-06-29T02:08:07+02:00;2025-06-29T02:08:14+02:00;Open Data Basel-Stadt;https://ld.admin.ch/;;2024-01-02;2024-01-18;Open Data Basel-Stadt;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/IRREG;;;;;;;;;NonCommercialAllowed-CommercialAllowed-ReferenceNotRequired;;Präsidialdepartement;;opendata.swiss,Zefix;18835;8741019;0;41783;7114;0;0;11.1;domain;True;;;;;;https://data.bs.ch/explore/dataset/100330
100318;False;Gesundheitsversorgung (GSV): Pflegeheime;"Im vorliegenden Datensatz sind Einträge mit dem Attribut ""Heimname"" zu finden, bei denen der Wert ""Alle Pflegeheime"" verwendet wird. Diese Bezeichnung dient dazu, Daten zu aggregieren, die die Gesamtheit aller Pflegeheime repräsentieren. Nutzer sollten beachten, dass der Eintrag ""Alle Pflegeheime"" unter ""Heimname"" eine kollektive Perspektive auf die Daten darstellt.";Gesundheit;;CC BY;de;;2025-02-26T16:45:44+01:00;2025-04-28T09:47:30+02:00;2025-06-29T01:01:58+02:00;Statistisches Amt;https://www.bs.ch/gd/bereich-gesundheitsversorgung/;;2023-10-20;2023-12-15;Statistisches Amt;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/ANNUAL;;2017-01-01/2023-12-31;;;;;2017-01-01T00:00:00+01:00;2023-12-31T00:00:00+01:00;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Präsidialdepartement;;opendata.swiss,gsv-dashboard;282;47332;0;49846;4684;0;0;10.9;domain;True;;;;;;https://data.bs.ch/explore/dataset/100318
100023;False;Hundesignalisation: Orte mit Leinenpflicht oder Hundeverbot;Der Plan zeigt Örtlichkeiten, an welchen eine Leinenpflicht oder ein Hundeverbot gilt.;Öffentliche Ordnung und Sicherheit,Geographie;Hund,Verbot,Leine,Leinenpflicht;CC BY 4.0 + OpenStreetMap;de;;2025-06-29T07:02:47+02:00;2025-06-29T07:02:47+02:00;2025-06-29T07:02:47+02:00;Kantonales Veterinäramt;"www.geo.bs.ch/hundesignalisation; https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/metadata/84035dbf-a112-4e8f-b14b-3637f345b130";Geodaten Kanton Basel-Stadt;2011-05-02;2019-11-06;Bereich Gesundheitsschutz;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/IRREG;;2025-01-01/2025-12-31;;;;;2025-01-01T00:00:00+01:00;2025-12-31T00:00:00+01:00;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Gesundheitsdepartement;https://models.geo.bs.ch/Modellbeschreibungen/HS_Hundesignalisation_KGDM_V2_0.pdf;opendata.swiss,hund;306;486896;0;18730;7080;0;0;8.9;domain;True;;;;;;https://data.bs.ch/explore/dataset/100023
100329;False;Parkflächen;"<p>In Basel stehen auf dem Stadtgebiet ungefähr 100'000 öffentliche und private Auto-Parkplätze zur Verfügung. Rund ein Viertel davon befindet sich auf Allmend. Ein Grossteil dieser Parkplätze befinden in der Blauen Zone und stehen hauptsächlich den Anwohnerinnen und Anwohner der Quartiere zur Verfügung. Daneben gibt es weitere Parkplatztypen: Gebührenpflichtige Parkplätze, Parkplätze für Velos und Motorräder, Parkplätze für Cars, usw.</p>

<p>Die unterschiedlichen Bewirtschaftungsarten der Parkplätze haben zum Ziel, dass nebst der Anwohnerschaft auch Besucher, der Detailhandel sowie das Gewerbe von den Parkplätzen profitieren können und der Parksuchverkehr reduziert werden kann. Bei den gebührenpflichtigen Parkplätzen sind die Parkgebühren gebietsabhängig.</p>

<p>Wegen Baustellen, Veranstaltungen oder aus anderen Gründe kann es sein, dass Parkplätze vorübergehend nicht zur Verfügung stehen. Auch ist es möglich, dass gewisse Parkplätze im Rahmen von Umbauprojekten bereits aufgehoben wurden, das Projekt aber noch nicht abgeschlossen und somit auch der Datensatz noch nicht nachgeführt ist.</p>";Mobilität und Verkehr,Raum und Umwelt;Parkieren,Parkzone,Parkierung,Parkplatz,Parken,Auto,Velo,Fahrrad,Motorrad;CC BY 3.0 CH;de;Europe/Zurich;2025-06-29T02:01:53+02:00;2025-06-29T02:01:53+02:00;2025-06-29T02:01:53+02:00;Amt für Mobilität;https://www.bs.ch/bvd/mobilitaet/grundlagen-und-strategien/parkplatzkataster-stadt-basel#parkplatzkataster;;2023-12-13;2024-07-10;;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/IRREG;;;;;LocalAuthority;;;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Bau- und Verkehrsdepartement;;parkflaechen,opendata.swiss;7714;834758;0;11816;2337;0;0;6.1;domain;True;;;;;;https://data.bs.ch/explore/dataset/100329
100039;False;Statistische Raumeinheiten: Bezirke;"Die Bezirke sind Untereinheiten der Wohnviertel. Jedes Wohnviertel mit Ausnahme von Klybeck und Kleinhüningen ist in 2 bis 8 Bezirke unterteilt. Insgesamt werden auf dem gesamten Kantonsgebiet 69 Bezirke unterschieden.

Statistische Nummerierung:
Die Nummerierung der Bezirke setzt sich zusammen aus der zweistelligen Wohnviertel-Nr. und der einstelligen Bezirks-Nr. (im Label durch einen Punkt getrennt):
- Beispiel für den Bezirk Flora (1) im Wohnviertel Matthäus (17): BEZ_ID 171, die Bezeichnung (BEZ_Label) lautet 17.1
- Beispiel für das Wohnviertel Kleinhüningen ohne Bezirke (19.0): BEZ_ID 190, die Bezeichnung (BEZ_Label) lautet 19.0";Geographie,Statistische Grundlagen;Statistik,Einteilung,Wohnbezirk;CC BY 4.0 + OpenStreetMap;de;;2025-06-29T07:02:57+02:00;2025-06-29T07:02:57+02:00;2025-06-29T07:02:57+02:00;Statistisches Amt;"www.geo.bs.ch/statistischeraumeinheiten; https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/metadata/be8ce164-33ef-4794-822c-774d17c87239";Geodaten Kanton Basel-Stadt;2017-12-18;2019-11-06;Statistisches Amt;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/IRREG;;;;;;;;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Präsidialdepartement;https://models.geo.bs.ch/Modellbeschreibungen/WE_StatistischeRaumeinheiten_KGDM_V1_0.pdf;opendata.swiss;69;1276388;0;37246;20635;0;0;13.9;domain;True;;;;;;https://data.bs.ch/explore/dataset/100039
100234;False;Nutzungsplan - Zonenplan Stadt Basel:  Überlagernde Festlegungen;"Dieser Datensatz beinhaltet Informationen über die Grundnutzung überlagernder Flächen und ist ein Teil des Geodatenmodelles des Kantons Basel-Stadt zum Thema ?Nutzungsplanung?.<br>Weitere Daten zum Thema ?Nutzungsplanung?: <a href=""https://data.bs.ch/explore/?refine.tags=Nutzungsplanung"">https://data.bs.ch/explore/?refine.tags=Nutzungsplanung</a>";Geographie,Raum und Umwelt;Flächennutzungsplan,Naturschutzzonen,Bebauungsplan,Nutzungsplan;CC BY 4.0 + OpenStreetMap;de;;2025-05-20T07:04:24+02:00;2025-05-20T07:04:24+02:00;2025-06-29T07:04:42+02:00;Städtebau & Architektur;"www.geo.bs.ch/zonenplan; https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/metadata/d5df9fc5-10e2-4fa7-8c7e-bbd60bed9228";Geodaten Kanton Basel-Stadt;2004-01-01;2022-12-16;Städtebau & Architektur;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/CONT;;1941-02-13/2025-02-13;;;;;1941-02-13T00:00:00+01:00;2025-02-13T00:00:00+01:00;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Bau- und Verkehrsdepartement;https://models.geo.bs.ch/Modellbeschreibungen/NB_NP_RN_Nutzungsplanung_GGDM_V1_1.pdf;opendata.swiss,Nutzungsplanung;455;2165294;0;1642134;8461;0;0;46.2;domain;True;;;;;;https://data.bs.ch/explore/dataset/100234
100398;False;Grundwassernutzung;Dieser Datensatz enthält die Standorte von Grundwasserentnahme- und Rückgabestellen im Kanton Basel-Stadt. Die Daten zeigen, wo Grundwasser beispielsweise für thermische Nutzung oder als Brauchwasser verwendet wird.;Raum und Umwelt;Wasser,Grundwasser,Grundwassernutzung,Brunnen,Umwelt;CC BY 4.0 + OpenStreetMap;de;;2025-06-29T07:06:41+02:00;2025-06-29T07:06:41+02:00;2025-06-29T07:06:41+02:00;Amt für Umwelt und Energie;"www.geo.bs.ch/grundwassernutzung; https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/metadata/569bc0e6-1ef4-4231-bb24-fc470a4fa44b";Geodaten Kanton Basel-Stadt;2024-02-16;2025-05-13;Amt für Umwelt und Energie;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/DAILY;;;;;;;;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Departement für Wirtschaft, Soziales und Umwelt;https://models.geo.bs.ch/Modellbeschreibungen/GY_Grundwassernutzung_KGDM_V1_0.pdf;opendata.swiss;96;36007;0;1294;878;0;0;2.8;domain;True;;;;;;https://data.bs.ch/explore/dataset/100398
100356;False;Geschwindigkeitsklassen motorisierter Individualverkehr;"<p>Dieser Datensatz enthält die Geschwindigkeitsklassen des motorisierten Individualverkehrs. Die Daten werden vor der Veröffentlichung nicht überprüft oder ergänzt. Daher können jederzeit Datenlücken oder falsche Messungen aufgrund technischer Probleme oder Verkehrsbehinderungen auftreten.</p><p>Aus Kostengründen sind nur die Werte des aktuellen Jahres und der letzten zwei Jahre als Tabelle / Visualisierung sichtbar bzw. via API abgreifbar. Die vollständigen Daten ab dem Jahr 2014 können hier heruntergeladen werden: <br><br>Leicht aufbereiteter Datensatz: <a href=""https://data-bs.ch/mobilitaet/converted_MIV_Speed.csv"" target=""_blank"">https://data-bs.ch/mobilitaet/converted_MIV_Speed.csv </a><br>Rohdaten: <a href=""https://data-bs.ch/mobilitaet/MIV_Speed.csv"" target=""_blank"">https://data-bs.ch/mobilitaet/MIV_Speed.csv</a><br><br>Die Daten einzelner Jahre ab dem Jahr 2014 können heruntergeladen werden unter der URL mit dem Muster https://data-bs.ch/mobilitaet/[JAHR]_MIV_Speed.csv, als zum Beispiel für das Jahr 2020 hier: <a href=""https://data-bs.ch/mobilitaet/2020_MIV_Speed.csv"" target=""_blank"">https://data-bs.ch/mobilitaet/2020_MIV_Speed.csv.</a></p>";Mobilität und Verkehr;Auto,Motorrad,Bus,Lieferwagen,Lastwagen,Anhänger,Verkehr,Geschwindigkeit,km/h;CC BY 3.0 CH;de;Europe/Zurich;2025-06-24T09:38:00+02:00;2025-06-24T09:38:00+02:00;2025-06-29T08:20:57+02:00;Amt für Mobilität;https://data-bs.ch/mobilitaet/MIV_Speed.csv;;2024-03-05;2024-03-26;Amt für Mobilität;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/DAILY;;2022-12-31/2025-06-22;;;;;2022-12-31T00:00:00+01:00;2025-06-22T00:00:00+02:00;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Bau- und Verkehrsdepartement;;opendata.swiss;1423056;331029699;0;32748;3556;0;0;9.0;domain;True;;;;;;https://data.bs.ch/explore/dataset/100356
100446;False;Hundenamen im Kanton Basel-Stadt seit 2008;"Der Datensatz zeigt die Häufigkeit der (erfassten) Hundenamen im Kanton Basel-Stadt nach Jahr.<br>Eine Sammlung aller OGD-Datensätze über Hunde finden Sie hier: <a href=""https://data.bs.ch/explore/?refine.tags=hund"">https://data.bs.ch/explore/?refine.tags=hund</a><br>Weitere Informationen zu Tierbeständen im Kanton Basel-Stadt findet man im Statistikportal:<a href='https://statistik.bs.ch/suche?search={""query"":"""",""filterTheme"":""successor-16.2""}'>href='https://statistik.bs.ch/suche?search={""query"":"""",""filterTheme"":""successor-16.2""}</a>";Kultur, Medien, Informationsgesellschaft, Sport;Freizeit,Hund;CC BY 3.0 CH;de;;2025-06-29T17:02:08+02:00;2025-06-29T17:02:08+02:00;2025-06-29T17:02:08+02:00;Statistisches Amt;https://statistik.bs.ch;;2025-05-23;2025-05-27;Statistisches Amt;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/ANNUAL;;;;;;;;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Präsidialdepartement;;opendata.swiss,hund;52680;992591;0;2354;343;0;0;2.6;domain;True;;;;;;https://data.bs.ch/explore/dataset/100446
100051;False;Luftqualität Station Basel-Binningen;"<p>Stündliche Messungen der <a href=""https://www.meteoschweiz.admin.ch/home/messwerte.html?param=messnetz-automatisch&amp;station=BAS"" target=""_blank"">automatischen Wetterstation Basel-Binningen</a>. </p>";Raum und Umwelt,Gesundheit,Tourismus;Luft,Ozon,Stickstoffdioxid,Stickoxid,NO2,NOX,Feinstaub,Kohlenmonoxid,CO,Partikelzahlkonzentraion,Russ,Temperatur,Niederschlag,Globalstrahlung;CC BY 3.0 CH;de;UTC;2025-06-29T21:20:48+02:00;2025-06-29T21:20:48+02:00;2025-06-29T21:20:49+02:00;MeteoSchweiz;https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&table=false&station=BAS;;2018-07-31;2019-11-06;;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/HOURLY;;2018-06-01/2025-06-29;;;;;2018-06-01T00:00:00+02:00;2025-06-29T00:00:00+02:00;;;Öffentliche Organe des Bundes und anderer Kantone;;;62064;6118039;0;206410;875;0;0;16.2;domain;True;scheduled;;;;;https://data.bs.ch/explore/dataset/100051
